chr	position	value	color
11	22172330	0.182	a
11	22179633	0.326	a
11	22194106	0.332	a
11	22201916	0.045	a
11	22235051	0.023	a
11	22235961	0.072	a
11	22294323	0.406	a
11	22295829	0.107	a
11	22306781	0.021	a
11	22308825	0.183	a
11	22322443	0.351	a
11	22323410	0.617	a
11	22360138	0.512	a
11	22388349	0.253	a
11	22388580	0.104	a
11	22391503	0.557	a
11	22391722	0.341	a
11	22395021	0.235	a
11	22396800	0.523	a
11	22408746	0.152	a
11	22409328	0.093	a
11	22418323	0.522	a
11	22423582	0.298	a
11	22434520	0.08	a
11	22436843	0.557	a
11	22452103	0.053	a
11	22455759	0.026	a
11	22470595	0.52	a
11	22513390	0.914	a
11	22529047	0.057	a
11	22545605	0.044	a
11	22640847	0.821	a
11	22646843	1.263	a
11	22691940	0.964	a
11	22716669	0.403	a
11	22721679	0.034	a
11	22723414	0.1	a
11	22724734	0.336	a
11	22730060	0.03	a
11	22735589	0.336	a
11	22738456	0.322	a
11	22744266	0.069	a
11	22746198	1.055	a
11	22748358	1.48	a
11	22783437	0.432	a
11	22785341	0.215	a
11	22787957	0.443	a
11	22792792	0.839	a
11	22795999	1.557	a
11	22807258	1.03	a
11	22819200	1.03	a
11	22828230	0.472	a
11	22898071	0.244	a
11	22952698	0.12	a
11	22959938	1.133	a
11	22961718	0.428	a
11	22967572	0.463	a
11	23000404	0.217	a
11	23004747	0.699	a
11	23009773	0.699	a
11	23012164	0.699	a
11	23018679	0.699	a
11	23029668	1.294	a
11	23061452	0.05	a
11	23087864	0.065	a
11	23090984	0.475	a
11	23090999	0.348	a
11	23093569	0.98	a
11	23141734	1.197	a
11	23143016	1.715	a
11	23165408	0.069	a
11	23191502	0.23	a
11	23205792	0.436	a
11	23224661	2.494	a
11	23226265	0.015	a
11	23238292	2.055	a
11	23248832	0.095	a
11	23260974	2.494	a
11	23266144	1.698	a
11	23266987	1.347	a
11	23280455	2.494	a
11	23281074	0.478	a
11	23317256	0.081	a
11	23325281	0.099	a
11	23325335	0.153	a
11	23435219	0.121	a
11	23459975	0.042	a
11	23522600	0.211	a
11	23539484	0.49	a
11	23586883	0.037	a
11	23603287	0.121	a
11	23604877	0.237	a
11	23624327	0.269	a
11	23629025	0.674	a
11	23630430	0.197	a
11	23653010	0.122	a
11	23662098	0.665	a
11	23703142	0.44	a
11	23753704	0.051	a
11	23758752	0.678	a
11	23761893	0.101	a
11	23779198	0.81	a
11	23783082	0.394	a
11	23791339	0.671	a
11	23802189	0.239	a
11	23812577	0.239	a
11	23812998	0.441	a
11	23814993	0.201	a
11	23830069	0.411	a
11	23833887	0.557	a
11	23834747	0.272	a
11	23835204	0.289	a
11	23838201	1.139	a
11	23857158	0.313	a
11	23898603	0.188	a
11	23920940	0.008	a
11	23935110	0.561	a
11	23944263	0.007	a
11	23944909	0.208	a
11	23948112	0.36	a
11	23952593	0.503	a
11	23952911	0.287	a
11	24000297	0.235	a
11	24004144	0.289	a
11	24093015	0.559	a
11	24105117	0.341	a
11	24121325	0.315	a
11	24135579	0.003	a
11	24155333	0.081	a
11	24156037	0.005	a
11	24160315	0.093	a
11	24179509	0.18	a
11	24187072	0.093	a
11	24187638	0.093	a
11	24207545	0.045	a
11	24239321	0.547	a
11	24240755	0.236	a
11	24259349	0.526	a
11	24266050	0.859	a
11	24281357	0.253	a
11	24287036	0.012	a
11	24291381	0.019	a
11	24296444	0.361	a
11	24298331	0.124	a
11	24300782	0.207	a
11	24306230	0.563	a
11	24321341	0.597	a
11	24323004	0.144	a
11	24340371	0.242	a
11	24344807	0.024	a
11	24347072	0.043	a
11	24383612	0.32	a
11	24397565	0.49	a
11	24408685	0.373	a
11	24412097	0.788	a
11	24445363	1.615	a
11	24455660	0.485	a
11	24486961	0.124	a
11	24502278	0.229	a
11	24533184	0.703	a
11	24533973	1.067	a
11	24534822	0.391	a
11	24547587	0.689	a
11	24549054	0.245	a
11	24549514	0.07	a
11	24552265	1.058	a
11	24552409	0.351	a
11	24577845	0.237	a
11	24581713	0.689	a
11	24584264	0.201	a
11	24613689	0.617	a
11	24613697	0.458	a
11	24664308	0.549	a
11	24677427	1.237	a
11	24704567	0.21	a
11	24705165	0.339	a
11	24707957	0.003	a
11	24721577	0.373	a
11	24726267	0.143	a
11	24732893	0.116	a
11	24735609	0.116	a
11	24749412	0.003	a
11	24762957	0.067	a
11	24764059	0.231	a
11	24766826	0.031	a
11	24767834	0.374	a
11	24801255	0.518	a
11	24812888	1.377	a
11	24813687	0.307	a
11	24815515	0.879	a
11	24822991	0.655	a
11	24834941	0.323	a
11	24848010	0.001	a
11	24849737	0.298	a
11	24880319	1.308	a
11	24893284	0.167	a
11	24896343	0.728	a
11	24961649	0.281	a
11	24997605	0.115	a
11	25004687	0.197	a
11	25007598	0.262	a
11	25012203	0.155	a
11	25048904	0.462	a
11	25081929	0.005	a
11	25091534	0.005	a
11	25110857	0.468	a
11	25112173	0.491	a
11	25136550	0.889	a
11	25176279	0.181	a
11	25183765	0.072	a
11	25187090	0.015	a
11	25202155	0.011	a
11	25204731	0.043	a
11	25240043	0.297	a
11	25273362	0.308	a
11	25288364	0.013	a
11	25297329	0.125	a
11	25311254	0.307	a
11	25311597	0.165	a
11	25316134	0.017	a
11	25347830	0.221	a
11	25370235	0.2	a
11	25371795	0.02	a
11	25373515	0.299	a
11	25385996	0.751	a
11	25386157	0.751	a
11	25393231	0.435	a
11	25403087	0.68	a
11	25418890	0.484	a
11	25423312	0.124	a
11	25450729	0.157	a
11	25461764	0.157	a
11	25515522	0.149	a
11	25591429	0.409	a
11	25595150	0.384	a
11	25643476	0.03	a
11	25647447	1.386	a
11	25671398	1.348	a
11	25707925	0.267	a
11	25737937	0.067	a
11	25747650	0.735	a
11	25748853	0.039	a
11	25786111	0.175	a
11	25792011	0.018	a
11	25820066	0.109	a
11	25836577	1.06	a
11	25836643	0.135	a
11	25863893	0.132	a
11	25905819	0.135	a
11	25917582	2.134	a
11	25973448	0.147	a
11	25980531	0.219	a
11	26011468	0.286	a
11	26015312	0.715	a
11	26027667	0.572	a
11	26071839	0.395	a
11	26100599	0.936	a
11	26106125	0.51	a
11	26108760	0.001	a
11	26114278	0.349	a
11	26114288	0.349	a
11	26121542	0.05	a
11	26147307	0.173	a
11	26159937	0.184	a
11	26317361	0.066	a
11	26358450	0.161	a
11	26471281	0.037	a
11	26473237	0.037	a
11	26479566	0.049	a
11	26482151	0.572	a
11	26495208	1.781	a
11	26506769	0.265	a
11	26565576	0.492	a
11	26636087	0.4	a
11	26682976	0.934	a
11	26693394	0.052	a
11	26714100	0.053	a
11	26716043	0.155	a
11	26716679	0.053	a
11	26717992	0.251	a
11	26739569	0.185	a
11	26740126	0.038	a
11	26745932	0.016	a
11	26759453	0.032	a
11	26767987	0.032	a
11	26821703	0.074	a
11	26823131	0.159	a
11	26826719	0.364	a
11	26840317	0.063	a
11	26854028	0.011	a
11	26866281	0.04	a
11	26922635	0.337	a
11	26935237	0.053	a
11	26964902	0.339	a
11	26967317	0.02	a
11	26973487	0.144	a
11	26977469	0.342	a
11	26978693	0.244	a
11	26987101	0.229	a
11	26990633	0.716	a
11	26995194	0.282	a
11	26995305	0.99	a
11	26999987	0.014	a
11	27005461	0.188	a
11	27014048	1.173	a
11	27016752	1.173	a
11	27022335	0.538	a
11	27022642	0.533	a
11	27023651	0.156	a
11	27073544	0.689	a
11	27085321	0.688	a
11	27101112	0.169	a
11	27101700	0.039	a
11	27108220	0.187	a
11	27114943	0.093	a
11	27176820	0.161	a
11	27188233	0.086	a
11	27200529	0.365	a
11	27208721	0.267	a
11	27217333	0.204	a
11	27218747	0.21	a
11	27225363	0.028	a
11	27225474	0.063	a
11	27226006	0.782	a
11	27234707	0.255	a
11	27236270	0.927	a
11	27239751	1.865	a
11	27270148	0.028	a
11	27298517	0.346	a
11	27302358	0.143	a
11	27303036	0.05	a
11	27324234	0.235	a
11	27358113	0.495	a
11	27366781	0.22	a
11	27369182	0.477	a
11	27369956	0.477	a
11	27370124	0.477	a
11	27398286	0.245	a
11	27457413	0.07	a
11	27516610	0.448	a
11	27518026	0.272	a
11	27523269	0.617	a
11	27560302	1.192	a
11	27574472	2.224	a
11	27575900	0.036	a
11	27617980	0.245	a
11	27618117	0.282	a
11	27641585	0.607	a
11	27649869	0.22	a
11	27708658	0.248	a
11	27726734	0.082	a
11	27817673	0.19	a
11	27828743	0.32	a
11	27846219	0.097	a
11	27855679	0.425	a
11	27856682	0.113	a
11	27907800	0.008	a
11	27918375	0.944	a
11	27919158	0.143	a
11	27937745	1.355	a
11	27958312	0.026	a
11	27963273	0.002	a
11	28127623	0.2	a
11	28129519	0.039	a
11	28236507	0.177	a
11	28237785	0.12	a
11	28251346	0.181	a
11	28262275	0.204	a
11	28271509	0.668	a
11	28287997	0.047	a
11	28296751	0.142	a
11	28296788	0.153	a
11	28309874	0.25	a
11	28346336	0.288	a
11	28359699	0.628	a
11	28369565	0.248	a
11	28374119	0.06	a
11	28378793	0.096	a
11	28386879	0.118	a
11	28421462	0.399	a
11	28437773	0.485	a
11	28438109	0.091	a
11	28447522	0.553	a
11	28452740	0.758	a
11	28502133	0.091	a
12	365733	0.003	b
12	630566	0.614	b
12	638315	0.163	b
12	746263	0.635	b
12	850835	0.009	b
12	1064945	0.698	b
12	2365336	0.037	b
12	2886389	0.8	b
12	2901065	0.438	b
12	3051882	2.235	b
12	3818636	0.584	b
12	3837857	0.276	b
12	3885268	0.573	b
12	3949144	1.114	b
12	3964861	0.849	b
12	4000731	0.083	b
12	4024299	0.122	b
12	4028029	0.039	b
12	4030533	0.256	b
12	4052567	0.299	b
12	4110287	0.299	b
12	4145842	0.448	b
12	4153712	0.02	b
12	4159473	0.538	b
12	4209299	0.584	b
12	4214857	0.943	b
12	4217060	0.897	b
12	4221333	0.075	b
12	4323104	0.516	b
12	4331922	0.057	b
12	4377458	0.658	b
12	4397509	0.897	b
12	4400409	0.897	b
12	4406040	1.271	b
12	4422169	0.897	b
12	4428484	0.913	b
12	4431802	0.537	b
12	4453355	0.555	b
12	4464316	0.595	b
12	4476038	0.082	b
12	4478538	0.595	b
12	4478824	0.595	b
12	4494867	0.141	b
12	4502291	0.015	b
12	4502351	1.402	b
12	4525847	1.402	b
12	4540324	0.385	b
12	4563002	1.402	b
12	4569290	1.402	b
12	4603956	1.955	b
12	4610321	1.955	b
12	4627950	1.955	b
12	4674550	1.955	b
12	4675446	1.955	b
12	4689157	1.955	b
12	4718187	1.955	b
12	4721562	1.955	b
12	4775506	1.406	b
12	4791838	1.701	b
12	4844026	1.406	b
12	4861037	1.955	b
12	4909617	0.735	b
12	4922984	1.385	b
12	4926972	1.134	b
12	4934551	0.938	b
12	4952426	1.385	b
12	4998322	1.385	b
12	5003271	1.385	b
12	5017071	0.938	b
12	5018733	0.938	b
12	5036078	0.938	b
12	5084500	0.068	b
12	5086602	0.068	b
12	5127471	0.068	b
12	5132444	0.068	b
12	5382191	0.068	b
12	5447979	0.007	b
12	5452955	0.007	b
12	5457149	0.007	b
12	5457433	0.007	b
12	5458859	0.133	b
12	5524383	0.306	b
12	5614635	0.379	b
12	5711251	0.045	b
12	5730164	0.019	b
12	5764848	0.087	b
12	5778524	0.501	b
12	5790723	0.44	b
12	5818631	0.025	b
12	5829925	0.363	b
12	5830132	0.11	b
12	5841319	0.086	b
12	5850819	0.642	b
12	5865156	0.783	b
12	5887196	0.337	b
12	5894078	0.014	b
12	5900174	0.158	b
12	5904558	0.44	b
12	5920592	0.009	b
12	5929371	0.396	b
12	6155518	0.921	b
12	6178509	1.036	b
12	6185378	0.293	b
12	6186348	0.095	b
12	6187642	0.783	b
12	6218759	0.642	b
12	6223370	0.825	b
12	6226284	0.507	b
12	6242991	0.624	b
12	6255888	0.375	b
12	6256918	0.446	b
12	6299949	0.668	b
12	6314414	0.021	b
12	6315275	0.003	b
12	6315968	0.932	b
12	6318385	0.703	b
12	6393329	0.334	b
12	6395868	0.181	b
12	6400365	0.427	b
12	6413640	0.13	b
12	6436495	1.306	b
12	6447107	0.324	b
12	6517059	0.44	b
12	6556203	0.642	b
12	6750828	0.397	b
12	6808623	0.156	b
12	6831453	0.495	b
12	6847232	0.442	b
12	6894565	0.565	b
12	6909150	0.048	b
12	6915390	0.156	b
12	6919198	0.156	b
12	6919215	0.156	b
12	6931600	0.156	b
12	6938416	0.156	b
12	6943275	0.048	b
12	6961122	0.264	b
12	6966265	0.449	b
12	6990184	0.147	b
12	6995408	0.018	b
12	7006842	0.942	b
12	7009545	0.191	b
12	7081855	0.064	b
12	7087975	0.09	b
12	7123329	0.218	b
12	7148850	0.155	b
12	7165643	0.236	b
12	7554179	0.142	b
12	7573325	0.366	b
12	7589080	0.07	b
12	7673039	1.387	b
12	7704352	0.315	b
12	7707297	0.088	b
12	7714885	0.088	b
12	7715844	0.331	b
12	7729837	0.013	b
12	7735493	0.013	b
12	7738080	0.008	b
12	7740266	0.008	b
12	7741410	0.044	b
12	7748240	0.013	b
12	7764823	0.024	b
12	7937889	0.21	b
12	7972926	0.08	b
12	7978899	0.626	b
12	7993612	0.104	b
12	8001792	0.114	b
12	8006167	1.193	b
12	8011029	0.304	b
12	8028220	0.637	b
12	8038283	0.437	b
12	8106779	0.168	b
12	8130859	0.197	b
12	8145564	0.214	b
12	8151336	0.665	b
12	8152727	0.631	b
12	8181681	0.908	b
12	8182133	0.912	b
12	8186400	1.25	b
12	8186771	1.816	b
12	8197226	0.616	b
12	8259772	0.617	b
12	8261057	0.205	b
12	8261291	0.691	b
12	8263997	0.205	b
12	8268901	0.408	b
12	8270206	0.396	b
12	8282482	0.643	b
12	8284117	0.205	b
12	8285096	0.205	b
12	8285776	0.814	b
12	8301483	0.379	b
12	8302337	0.379	b
12	8302989	0.436	b
12	8319508	0.593	b
12	8419176	0.19	b
12	8449762	0.278	b
12	8469894	0.157	b
12	8488860	0.765	b
12	8594966	0.34	b
12	8603462	0.085	b
12	8634440	0.538	b
12	8676153	0.706	b
12	8712097	0.348	b
12	9366681	0.298	b
12	9379843	0.298	b
12	9426553	0.263	b
12	9611846	0.464	b
12	9643526	0.051	b
12	9673311	0.063	b
12	9689713	0.051	b
12	9753927	0.051	b
12	9783429	0.051	b
12	9798268	0.031	b
12	9813669	0.171	b
12	9815257	0.173	b
12	9854356	0.044	b
12	9861519	0.265	b
12	9876697	0.826	b
12	9882860	0.687	b
12	9893797	0.548	b
12	9903413	0.531	b
12	9930824	0.279	b
12	9932713	0.384	b
12	9938679	0.125	b
12	9944097	0.365	b
12	9982569	0.593	b
12	9984046	0.687	b
12	9998883	0.341	b
12	10061460	0.173	b
12	10076508	0.384	b
12	10087323	0.483	b
12	10114542	0.548	b
12	10116005	0.548	b
12	10159334	0.226	b
12	10169570	0.342	b
12	10223463	0.601	b
12	10243030	0.016	b
12	10257868	0.889	b
12	10264459	0.001	b
12	10281638	0.475	b
12	10290204	0.689	b
12	10299733	0.873	b
12	10300250	0.777	b
12	10308663	0.011	b
12	10360737	0.491	b
12	10405271	0.057	b
12	10410355	0.057	b
12	10427796	1.223	b
12	10427983	0.098	b
12	10473473	0.862	b
12	10496043	0.25	b
12	10509928	0.057	b
12	10558350	0.343	b
12	10574749	0.051	b
12	10595163	0.138	b
12	10604747	1.01	b
12	10627555	0.417	b
12	10644898	0.187	b
12	10648178	0.019	b
12	10728610	0.012	b
12	10733644	0.16	b
12	10734436	0.048	b
12	10739587	0.005	b
12	10757823	0.019	b
12	10757907	0.019	b
12	10760595	0.019	b
12	10771799	0.096	b
12	10771821	0.187	b
12	10819321	0.215	b
12	10821240	0.053	b
12	10821714	0.053	b
12	10823556	0.053	b
12	10824116	0.053	b
12	10829501	0.037	b
12	10845631	0.053	b
12	10869995	0.053	b
12	10871694	0.002	b
12	10884169	0.215	b
12	10884524	0.226	b
12	10891613	0.115	b
12	10925065	1.081	b
12	10929364	0.979	b
12	10956257	0.279	b
12	10991719	0.164	b
12	11007610	0.279	b
12	11079429	0.25	b
12	11091430	0.278	b
12	11095021	0.25	b
12	11096514	0.177	b
12	11104696	0.525	b
12	11176671	0.107	b
12	11205110	0.177	b
12	11231207	0.537	b
12	11236383	0.177	b
12	11236427	0.177	b
12	11322020	0.195	b
12	11337483	0.537	b
12	11340639	0.177	b
12	11426728	0.537	b
12	11430193	0.537	b
12	11439105	0.195	b
12	11448239	0.507	b
12	11459094	0.537	b
12	11459125	0.074	b
12	11623114	0.63	b
12	11647837	0.537	b
12	11700485	0.229	b
12	11707038	0.013	b
12	11715953	0.207	b
12	11717380	0.537	b
12	11723125	0.537	b
12	11748658	0.537	b
12	11755249	0.603	b
12	11817002	0.537	b
12	11819674	0.537	b
12	11868371	0.537	b
12	11903107	0.556	b
12	11920152	0.537	b
12	11942125	0.294	b
12	11981770	0.295	b
12	12092418	0.195	b
12	12111819	0.195	b
12	12148250	0.537	b
12	12148918	0.177	b
12	12186148	0.537	b
12	12208779	0.401	b
12	12219943	0.289	b
12	12259841	0.177	b
12	12335290	1.01	b
12	12440068	0.177	b
12	12459820	0.537	b
12	12469328	0.257	b
12	12488239	0.257	b
12	12548909	0.537	b
12	12598209	0.401	b
12	12615946	0.107	b
12	12626765	0.453	b
12	12629168	0.195	b
12	12648555	0.291	b
12	12736471	0.107	b
12	12779164	0.195	b
12	12791489	0.283	b
12	12803033	0.082	b
12	12816565	0.177	b
12	12839175	0.027	b
12	12859284	0.257	b
12	12895204	0.177	b
12	12900329	0.107	b
12	12953595	0.537	b
12	12954919	0.325	b
12	12955281	0.053	b
12	12958644	0.351	b
12	13089805	0.177	b
12	13101993	0.198	b
12	13155354	0.177	b
12	13180222	0.296	b
12	13208285	0.054	b
12	13231119	0.081	b
12	13236584	0.177	b
12	13270924	0.209	b
12	13273519	0.019	b
12	13291131	0.177	b
12	13412744	1.027	b
12	13435370	0.177	b
12	13444905	0.177	b
12	13468829	0.177	b
12	13470299	0.177	b
12	13514109	0.701	b
12	13534963	0.177	b
12	13538748	0.198	b
12	13544430	0.198	b
12	13558133	0.12	b
12	13568221	0.278	b
12	13606304	0.417	b
12	13615129	0.198	b
12	13635285	0.205	b
12	13658675	0.198	b
12	13661252	0.529	b
12	13693376	0.197	b
12	13727887	0.107	b
12	13739301	0.177	b
12	13744832	0.221	b
12	13762860	0.198	b
12	13764373	0.068	b
12	13767641	0.197	b
12	13808581	0.177	b
12	13847290	0.198	b
12	13854498	0.038	b
12	13862617	0.038	b
12	13869304	0.196	b
12	13880035	0.038	b
12	13889547	0.17	b
12	13906655	0.018	b
12	13916347	0.012	b
12	13933008	0.012	b
12	13988038	0.252	b
12	13990794	0.432	b
12	13993149	0.006	b
12	13996942	0.047	b
12	14003097	0.206	b
12	14045657	0.682	b
12	14048755	0.474	b
12	14066836	0.452	b
12	14071901	0.252	b
12	14076642	0.232	b
12	14080681	0.206	b
12	14085528	0.204	b
12	14091918	0.896	b
12	14126645	0.052	b
12	14168303	0.105	b
12	14175091	0.041	b
12	14198015	0.016	b
12	14200420	0.338	b
12	14203034	0.521	b
12	14207626	0.041	b
12	14245895	0.043	b
12	14247399	0.029	b
12	14254939	0.043	b
12	14289049	0.56	b
12	14298732	0.098	b
12	14322842	0.003	b
12	14326690	0.612	b
12	14330089	0.77	b
12	14342882	0.683	b
12	14343501	0.683	b
12	14346738	1.079	b
12	14360056	0.683	b
12	14383099	0.619	b
12	14396795	0.739	b
12	14400430	0.25	b
12	14488595	0.078	b
12	14526468	0.287	b
12	14540183	0.048	b
12	14597312	0.449	b
12	14615727	0.574	b
12	14622552	0.083	b
12	14623230	0.346	b
12	14629112	0.193	b
12	14630359	0.169	b
12	14631383	0.439	b
12	14643709	0.407	b
12	14650382	0.31	b
12	14655261	0.31	b
12	14668267	0.101	b
12	14687684	0.348	b
12	14715129	0.07	b
12	14734590	0.683	b
12	14737923	0.591	b
12	14743753	0.591	b
12	14765320	0.591	b
12	14767448	0.679	b
12	14772005	0.539	b
12	14775349	0.566	b
12	14793333	0.465	b
12	14835454	0.591	b
12	14883658	0.591	b
12	14887580	0.891	b
12	14903476	0.591	b
12	14924095	0.027	b
12	14948130	0.891	b
12	14961938	0.101	b
12	14965620	0.591	b
12	14971060	0.49	b
12	14971195	0.891	b
12	14976915	0.891	b
12	14993548	0.215	b
12	15005442	0.539	b
12	15012985	0.566	b
12	15043229	0.539	b
12	15051466	0.036	b
12	15060144	0.891	b
12	15086065	0.891	b
12	15087353	1.109	b
12	15157414	0.591	b
12	15160354	0.151	b
12	15169630	0.151	b
12	15171086	0.019	b
12	15174857	0.099	b
12	15205680	0.035	b
12	15218963	0.043	b
12	15231854	0.111	b
12	15247381	0.227	b
12	15257052	0.355	b
12	15258564	0.067	b
12	15279597	0.227	b
12	15281880	0.295	b
12	15282313	0.308	b
12	15319399	0.553	b
12	15365484	0.553	b
12	15379815	0.424	b
12	15394407	0.003	b
12	15411341	0.521	b
12	15429334	0.164	b
12	15443913	0.226	b
12	15449857	0.605	b
12	15454841	0.554	b
12	15463626	0.424	b
12	15467892	0.494	b
12	15524286	0.494	b
12	15649695	0.374	b
12	15671449	0.359	b
12	15756897	0.757	b
12	15767227	0.494	b
12	15778261	0.409	b
12	15791584	0.167	b
12	15794543	0.159	b
12	15800999	0.409	b
12	15812902	0.409	b
12	15867962	0.097	b
12	15868579	0.097	b
12	15869886	0.097	b
12	15898654	0.142	b
12	15903200	0.177	b
12	15922168	1.011	b
12	15959553	0.097	b
12	15964216	0.069	b
12	15964555	0.139	b
12	15968868	0.139	b
12	15998968	0.105	b
12	16000705	0.139	b
12	16003079	0.028	b
12	16032046	0.128	b
12	16032338	0.003	b
12	16040350	0.054	b
12	16052367	0.028	b
12	16062737	1.385	b
12	16073750	0.097	b
12	16083177	0.126	b
12	16083190	0.126	b
12	16103785	0.269	b
12	16108235	0.148	b
12	16115213	0.063	b
12	16137226	0.051	b
12	16153277	0.834	b
12	16154207	0.028	b
12	16157531	0.028	b
12	16258610	0.069	b
12	16277037	0.447	b
12	16281431	0.07	b
12	16292090	0.332	b
12	16343429	0.29	b
12	16346124	0.344	b
12	16394689	0.433	b
12	16396649	0.344	b
12	16407555	0.399	b
12	16412445	0.346	b
12	16450510	0.028	b
12	16458644	0.137	b
12	16459308	0.05	b
12	16459677	0.433	b
12	16465008	0.212	b
12	16481700	0.914	b
12	16482307	0.716	b
12	16488018	0.716	b
12	16517092	0.312	b
12	16526710	0.054	b
12	16530191	0.186	b
12	16531581	0.12	b
12	16560220	0.661	b
12	16561802	0.433	b
12	16561984	0.545	b
12	16582540	0.629	b
12	16589059	0.433	b
12	16591698	0.433	b
12	16597402	0.14	b
12	16597845	0.325	b
12	16643418	1.742	b
12	16692514	0.054	b
12	16701738	0.031	b
12	16706039	0.106	b
12	16735908	0.137	b
12	16840991	0.095	b
12	16863794	0.135	b
12	16885368	1.14	b
12	16900239	0.258	b
12	16957490	0.168	b
12	17001623	0.442	b
12	17030591	0.05	b
12	17034991	0.01	b
12	17039505	0.01	b
12	17043705	0.01	b
12	17054777	0.431	b
12	17067026	0.382	b
12	17067618	0.043	b
12	17115237	0.014	b
12	17169541	0.015	b
12	17193927	0.293	b
12	17229338	0.074	b
12	17233048	0.074	b
12	17252089	0.055	b
12	17263388	0.177	b
12	17264525	0.183	b
12	17266653	0.081	b
12	17269745	0.081	b
12	17275955	0.02	b
12	17292939	0.025	b
12	17304594	0.095	b
12	17304914	0.105	b
12	17320015	0.105	b
12	17331590	0.215	b
12	17335350	0.198	b
12	17336040	0.274	b
12	17343155	0.332	b
12	17347825	0.274	b
12	17362349	0.054	b
12	17368044	0.932	b
12	17370105	0.944	b
12	17375534	0.578	b
12	17378097	0.112	b
12	17381480	0.778	b
12	17388176	0.964	b
12	17396110	0.112	b
12	17396118	0.376	b
12	17410487	0.041	b
12	17419919	0.144	b
12	17435138	0.967	b
12	17438858	0.186	b
12	17456434	0.055	b
12	17460691	1.01	b
12	17463840	0.823	b
12	17464323	0	b
12	17468561	0	b
12	17476927	0.186	b
12	17483533	1.01	b
12	17491182	0.707	b
12	17507497	0.395	b
12	17511752	0.414	b
12	17542058	0.489	b
12	17565085	0.65	b
12	17566346	1.521	b
12	17571317	0.444	b
12	17592787	0.486	b
12	17605432	2.356	b
12	17627516	1.744	b
12	17630517	0.913	b
12	17639703	0.813	b
12	17649236	0.044	b
12	17657804	0.044	b
12	17660564	0.196	b
12	17667125	0.493	b
12	17667238	0.652	b
12	17678487	0.652	b
12	17709151	0.044	b
12	17737799	1.398	b
12	17775372	0.387	b
12	17778686	0.133	b
12	17803732	0.19	b
12	17829450	0.02	b
12	17856144	0.065	b
12	17867244	0.454	b
12	17882701	1.764	b
12	17884269	0.096	b
12	17886256	0.096	b
12	17941794	0.474	b
12	17942029	0.022	b
12	17958015	0.071	b
12	17980183	0.15	b
12	17986721	1.627	b
12	17993698	0.012	b
12	17995910	0.092	b
12	18019345	0.375	b
12	18035176	0.291	b
12	18064817	0.178	b
12	18071620	0.309	b
12	18087332	0.289	b
12	18095318	0.309	b
12	18099265	0.434	b
12	18126994	0.371	b
12	18127626	0.555	b
12	18132313	0.555	b
12	18134536	0.555	b
12	18175067	0.357	b
12	18239799	0.339	b
12	18244874	0.326	b
12	18252641	0.021	b
12	18328513	0.124	b
12	18336811	0.037	b
12	18430714	0.234	b
12	18458695	0.502	b
12	18463976	0.543	b
12	18465382	0.543	b
12	18474577	0.324	b
12	18478222	0.288	b
12	18484702	0.497	b
12	18547074	0.27	b
12	18557193	0.414	b
12	18558013	0.392	b
12	18562381	0.414	b
12	18583395	0.17	b
12	18586383	0.414	b
12	18590791	0.414	b
12	18599468	0.375	b
12	18620817	0.414	b
12	18629117	0.564	b
12	18638444	0.414	b
12	18658398	0.392	b
12	18665445	1.411	b
12	18672968	0.392	b
12	18673221	0.541	b
12	18731113	0.263	b
12	18759388	0.293	b
12	18825845	0.047	b
12	18839116	0.289	b
12	18846983	0.229	b
12	18884568	0.079	b
12	18889818	0.021	b
12	18930808	0.005	b
12	19064017	0.295	b
12	19064951	0.049	b
12	19077563	0.049	b
12	19304478	0.345	b
12	19324432	0.715	b
12	19360472	0.731	b
12	19408333	0.669	b
12	19502472	0.082	b
12	19521561	0.477	b
12	19524058	0.421	b
12	19539927	0.421	b
12	19556752	0.031	b
12	19670493	0.466	b
12	19693217	0.701	b
12	19731847	0.069	b
12	19968428	0.15	b
12	19973382	0.512	b
12	19982967	0.512	b
12	19983387	0.236	b
12	20007492	0.226	b
12	20011944	0.205	b
12	20016236	0.037	b
12	20059717	0.082	b
12	20087731	0.314	b
12	20095332	0.079	b
12	20096891	0.205	b
12	20346694	0.208	b
12	20371853	0.099	b
12	20699277	0.281	b
12	20713311	0.081	b
12	20747170	0.374	b
12	20786307	0.133	b
