chrX	posX	chrY	posY	color
11	9299000	Chr11	15713098	9.48
9	8961000	Chr03	23383091	13.203
2	16555000	Chr02	17415959	40
10	21808000	Chr03	8243027	28.399
6	5362000	Chr06	5417301	28.696
4	15935000	Chr04	13165328	8.309
2	19651000	Chr02	19600475	19.972
4	13948000	Chr03	11577476	6.843
10	21159000	Chr10	21415336	31.863
1	18409000	Chr03	22936809	6.506
4	23006000	Chr03	30485909	5.326
10	22910000	Chr11	3216658	21.432
2	16555000	Chr02	17777362	38.863
5	21438000	Chr02	7073481	11.445
2	16555000	Chr05	16625989	16.136
9	18307000	Chr09	18184569	17.198
3	368000	Chr03	269560	15.056
11	20804000	Chr11	20945528	19.309
9	10833000	Chr07	26130022	6.402
5	22199000	Chr03	3746567	5.809
2	16460000	Chr02	17315438	5.767
3	21239000	Chr02	22898680	7.062
11	11666000	Chr11	13980428	27.298
3	25394000	Chr03	25511203	24.471
2	6236000	Chr02	5010047	7.48
9	9369000	Chr05	9629118	5.995
3	9338000	Chr03	9342225	27.836
6	2766000	Chr06	3776598	20.242
5	22065000	Chr01	23899219	5.527
6	24310000	Chr06	24408976	32.957
1	12773000	Chr04	15109585	5.972
4	804000	Chr04	657473	26.138
2	34478000	Chr02	34515722	13.733
3	266000	Chr03	272077	36.467
4	19542000	Chr02	30496733	5.114
5	27444000	Chr05	27670853	23.5
12	26698000	Chr07	28633761	25.866
3	29621000	Chr08	5565882	5.641
4	6598000	Chr06	19800369	13.911
3	11177000	Chr03	11196248	20.095
4	23342000	Chr05	22644540	6.4
5	27080000	Chr05	27456584	11.947
6	20974000	Chr06	20983989	15.105
11	4696000	Chr11	4582815	40
12	14677000	Chr06	21323187	15.344
5	21090000	Chr03	25227384	22.746
5	6002000	Chr05	6017029	17.536
3	21239000	Chr01	12912483	13.326
6	15809000	Chr06	15721751	14.786
1	33843000	Chr01	34315330	19.308
7	155000	Chr07	137096	10.206
1	27998000	Chr01	28035328	30.267
2	2647000	Chr02	2676735	33.53
6	3364000	Chr06	3424114	39.363
2	568000	Chr08	12363181	5.164
12	23428000	Chr12	23488569	28.554
5	19275000	Chr02	29665998	40
8	3379000	Chr08	3429994	21.733
5	8268000	Chr05	3625385	5.095
2	15864000	Chr02	15709224	33.944
5	19047000	Chr11	19849538	19.066
7	23847000	Chr07	23761096	9.01
4	22610000	Chr12	19900535	6.311
6	21718000	Chr06	21676001	23.05
5	18411000	Chr09	13211473	5.518
3	0	Chr03	271104	15.28
10	4921000	Chr10	4631624	12.294
10	6406000	Chr10	6304748	8.659
4	15935000	Chr08	19354143	6.323
6	1367000	Chr06	1433153	12.637
2	35109000	Chr06	27274014	16.928
1	15295000	Chr01	15352686	19.321
1	35135000	Chr01	34731704	24.31
5	10351000	Chr05	9693539	16.937
9	9520000	Chr06	9199561	7.961
12	24741000	Chr12	23525917	8.763
11	25261000	Chr11	25433698	14.632
5	14421000	Chr10	4833470	13.122
3	368000	Chr03	271302	25.946
7	121000	Chr07	139254	31.195
3	266000	Chr03	268819	40
6	7700000	Chr06	8172399	11.212
11	3582000	Chr11	3691457	11.805
6	2847000	Chr06	3011000	23.268
1	9222000	Chr01	9105653	23.97
9	1319000	Chr09	3658898	6.173
5	18971000	Chr05	23732511	5.208
9	19011000	Chr09	20429489	8.788
1	22024000	Chr01	22496874	12.579
7	9343000	Chr01	13378380	5.269
10	18653000	Chr10	18969240	5.205
2	31652000	Chr02	31990440	13.962
11	2665000	Chr11	2690233	12.377
9	1319000	Chr09	4254912	20.146
10	1316000	Chr10	1501051	18.899
5	16828000	Chr12	19473269	10.727
12	22482000	Chr12	23119452	13.243
7	27629000	Chr07	27899759	24.938
3	14864000	Chr04	19422847	15.619
1	8690000	Chr01	9199241	9.635
4	4802000	Chr04	5209413	25.503
1	37333000	Chr01	37649397	15.902
1	30891000	Chr01	31510173	35.718
9	8514000	Chr09	3888495	14.07
11	223000	Chr11	164544	11.817
6	3292000	Chr12	23148119	5.181
8	1009000	Chr06	2529668	5.354
6	2886000	Chr01	30991740	5.227
3	13901000	Chr03	14026109	40
9	898000	Chr09	3047249	14.527
2	9598000	Chr02	10065509	19.42
3	23666000	Chr07	136475	5.095
5	26841000	Chr03	15194170	5.587
9	8988000	Chr01	26804130	16.875
8	17420000	Chr08	17628541	32.944
10	8184000	Chr10	9167760	11.028
6	25624000	Chr02	34875848	13.677
8	20717000	Chr08	20723549	12.125
2	0	Chr02	76024	16.303
7	26328000	Chr07	26551263	7.224
11	7038000	Chr11	7427067	16.787
8	2469000	Chr08	2807399	13.676
10	16178000	Chr12	10796515	7.499
2	15864000	Chr12	23789718	5.667
4	20764000	Chr01	9832116	6.598
6	1632000	Chr07	27821157	15.718
9	10160000	Chr12	26332719	6.496
10	19947000	Chr10	19980971	37.806
3	368000	Chr03	271705	12.564
8	3974000	Chr10	18490759	6.404
9	7961000	Chr01	21574160	12.085
5	19275000	Chr05	19367418	5.832
1	31855000	Chr01	32071472	15.317
6	22829000	Chr06	22846556	28.825
5	21090000	Chr08	2197153	8.253
5	21417000	Chr09	3963997	5.29
9	1319000	Chr09	4347264	17.075
1	24186000	Chr08	27575603	5.669
9	19450000	Chr09	19520674	20.745
9	11272000	Chr12	27064712	8.881
1	42783000	Chr11	2199826	14.522
12	10761000	Chr12	18729311	14.194
8	4660000	Chr08	5038288	12.036
9	4353000	Chr09	2097848	13.559
8	21081000	Chr05	24862118	5.701
9	1319000	Chr08	7692942	22.207
11	8863000	Chr03	34354059	5.752
10	5317000	Chr10	5550367	9.089
8	19695000	Chr08	20240032	22.704
7	16964000	Chr02	17110773	6.51
5	22634000	Chr03	5021924	5.252
1	8382000	Chr01	8876521	21.806
6	4869000	Chr03	12146615	15.49
1	13279000	Chr01	13474550	21.733
2	6387000	Chr11	5441668	23.064
1	3518000	Chr01	3487174	26.986
3	266000	Chr03	271549	21.009
7	23847000	Chr07	24143464	20.749
1	33618000	Chr01	33668637	22.004
7	23826000	Chr07	23832968	13.359
9	8988000	Chr05	9693582	5.794
4	19542000	Chr04	19350894	15.452
7	16666000	Chr08	24789414	5.684
10	0	Chr10	179799	25.932
4	23006000	Chr03	13762586	6.196
1	14486000	Chr01	14166624	12.187
9	8988000	Chr03	25511186	8.37
7	26673000	Chr07	5070702	5.156
5	27803000	Chr11	4287145	8.674
8	8028000	Chr08	8339765	31.59
2	35384000	Chr01	42558703	4.931
1	19551000	Chr01	20028978	13.39
7	6028000	Chr07	6031426	7.555
3	266000	Chr03	269501	40
8	3379000	Chr08	3431828	11.968
12	9804000	Chr12	11314863	19.227
1	13279000	Chr01	13535974	12.113
1	15295000	Chr01	15337900	36.395
6	3364000	Chr06	3785122	18.46
3	368000	Chr03	269506	16.152
7	121000	Chr07	139258	29.547
11	5567000	Chr11	5753556	11.877
1	30502000	Chr01	31107694	12.902
3	29182000	Chr03	29328717	14.167
3	21239000	Chr09	3902548	7.439
10	12072000	Chr10	9971803	9.103
2	981000	Chr02	1104863	8.239
10	0	Chr10	462790	15.087
11	1015000	Chr11	969516	31.24
9	8726000	Chr09	8690024	21.377
1	18779000	Chr01	18440002	9.272
4	2040000	Chr03	29808153	5.432
10	17412000	Chr05	25846552	19.502
10	14836000	Chr10	14963179	11.435
3	266000	Chr03	267644	40
4	22610000	Chr01	31723882	5.539
11	7820000	Chr11	8274362	9.51
5	2265000	Chr01	19693383	5.381
9	21131000	Chr04	18483441	6.305
3	26339000	Chr03	26540831	19.525
2	6087000	Chr02	6237784	16.648
4	1008000	Chr04	1024223	20.824
9	8160000	Chr09	8036993	18.762
8	3379000	Chr08	3467054	11.208
3	8784000	Chr03	8923967	24.275
9	20590000	Chr09	20770051	11.649
6	26850000	Chr05	24479653	5.77
1	35135000	Chr01	35184188	23.473
1	32178000	Chr01	32263796	22.598
3	15903000	Chr03	15802326	12.367
4	22610000	Chr04	22897740	17.646
12	14677000	Chr12	14722831	35.118
7	920000	Chr06	20875640	5.716
1	32719000	Chr01	34220319	6.379
7	16666000	Chr01	6432273	13.827
8	6321000	Chr08	5623312	8.37
4	16048000	Chr04	16682302	10.928
10	20006000	Chr10	20087899	22.706
3	11177000	Chr03	11276256	7.414
11	1658000	Chr09	14853172	5.307
3	27561000	Chr03	27134121	17.382
5	18971000	Chr03	24474847	6.636
9	7090000	Chr08	1624352	7.385
3	15334000	Chr03	271427	7.722
9	4353000	Chr09	3196033	28.756
7	24697000	Chr07	24638778	11.623
3	16225000	Chr03	16337875	11.032
9	10748000	Chr04	26313688	5.298
1	6532000	Chr01	6469438	20.81
3	14602000	Chr06	14296639	5.191
3	29008000	Chr03	29224723	29.514
7	822000	Chr07	840192	15.704
9	18146000	Chr09	18254723	34.174
4	30614000	Chr04	30671582	14.934
10	909000	Chr03	17013656	5.289
9	8726000	Chr05	9345126	16.715
7	8934000	Chr07	8988962	13.865
3	13077000	Chr03	13701732	24.995
1	1554000	Chr01	1629189	8.175
11	23361000	Chr11	23633660	23.98
4	20764000	Chr04	20918471	19.326
1	32897000	Chr01	32964890	20.013
9	16520000	Chr09	16609669	25.379
3	12882000	Chr03	12659697	21.449
7	0	Chr07	137696	5.57
3	14878000	Chr03	14895591	27.047
11	11666000	Chr11	13379683	33.296
2	2828000	Chr01	36626454	9.489
12	10761000	Chr12	9978879	37.724
11	7856000	Chr12	25727571	5.289
5	21417000	Chr04	28270839	5.601
9	14383000	Chr09	15016647	12.215
3	266000	Chr03	271944	40
11	19557000	Chr04	18398279	5.342
4	22445000	Chr02	18136995	5.09
4	23006000	Chr06	26380562	5.66
10	14464000	Chr10	14530213	10.207
7	17390000	Chr02	18631174	36.348
6	7318000	Chr06	8098174	6.103
9	8726000	Chr01	34457911	11.798
11	3582000	Chr11	3503834	7.351
2	6236000	Chr02	6237785	24.718
5	22334000	Chr01	37235110	9.218
5	21417000	Chr02	31525947	11.362
3	29654000	Chr03	29813998	19.792
8	5265000	Chr08	5367820	8.939
3	266000	Chr03	270794	15.79
1	32178000	Chr01	32196694	8.8
3	266000	Chr03	270518	13.704
9	8988000	Chr12	3751208	11.59
2	2789000	Chr02	3101822	20.773
10	11658000	Chr10	11720215	14.029
6	4869000	Chr06	5493230	24.453
8	5983000	Chr08	7357209	9.429
3	8660000	Chr11	652827	9.37
6	641000	Chr06	691538	19.724
3	24681000	Chr03	24830218	27.231
4	23006000	Chr09	16386165	5.879
4	22610000	Chr03	22455052	5.485
5	2265000	Chr04	7049272	5.519
4	23245000	Chr06	28570890	6.464
6	26269000	Chr08	28239916	7.774
12	18390000	Chr12	18362399	9.969
11	8863000	Chr06	1993112	39.972
1	23625000	Chr01	23536026	9.86
10	22454000	Chr10	22214523	9.894
11	1658000	Chr11	1904678	9.961
1	32719000	Chr01	31494260	10.397
1	42213000	Chr01	42196450	21.367
4	20764000	Chr07	25882770	6.055
1	20436000	Chr01	18525624	5.284
8	27165000	Chr08	27245701	17.887
7	637000	Chr07	668119	23.404
1	19551000	Chr01	18464065	7.19
1	2226000	Chr01	2361641	11.676
3	29441000	Chr03	29189617	18.342
8	3974000	Chr08	3956467	15.003
1	1951000	Chr01	2174119	15.282
8	20203000	Chr08	20244290	40
11	10094000	Chr01	5866966	5.292
1	42052000	Chr01	42069575	25.427
5	21438000	Chr05	27995391	6.42
10	8285000	Chr10	7445656	24.924
2	28731000	Chr02	28888465	20.478
1	37333000	Chr01	37248564	5.549
8	15358000	Chr08	16335629	34.939
3	29804000	Chr05	16356843	6.868
5	18595000	Chr06	23378869	40
4	18765000	Chr04	18472132	28.448
6	26269000	Chr01	26704055	22.471
6	20468000	Chr06	20872524	39.142
8	24925000	Chr08	25190814	26.911
11	1658000	Chr11	1873316	21.859
9	9369000	Chr09	20059259	10.822
7	7596000	Chr02	16424339	13.364
9	9940000	Chr02	7444300	5.9
3	14602000	Chr03	13949184	12.572
4	22610000	Chr04	22650440	15.256
1	10925000	Chr01	10615686	16.608
9	7961000	Chr02	33067446	19.203
9	18146000	Chr09	15746474	5.152
2	16460000	Chr12	282798	17.061
12	19706000	Chr04	22035354	5.194
6	24148000	Chr06	24340431	20.887
5	27941000	Chr05	27495926	15.639
6	6783000	Chr06	6915101	23.265
3	23971000	Chr03	23510940	11.823
2	19677000	Chr02	19921344	25.662
6	796000	Chr06	851920	8.089
2	31990000	Chr12	1614710	7.851
5	20465000	Chr04	26572549	5.702
10	2302000	Chr10	1211725	18.701
5	26360000	Chr05	27391079	9.282
8	3017000	Chr08	3004863	16.425
1	13533000	Chr01	13855423	22.144
10	1316000	Chr10	1639522	23.015
9	15818000	Chr09	15913830	11.666
2	16555000	Chr02	16921913	34.772
8	20717000	Chr08	20901255	15.807
6	12491000	Chr06	16270945	9.454
6	2886000	Chr06	1671133	5.899
9	9369000	Chr03	24246185	6.21
7	17339000	Chr07	18103035	5.746
2	16208000	Chr02	16448769	28.233
7	702000	Chr07	456106	14.756
9	9369000	Chr08	19292385	6.5
1	5748000	Chr04	27648180	16.499
3	13077000	Chr03	13663034	31.598
3	12564000	Chr03	12728541	8.384
4	12722000	Chr03	17397495	8.623
5	21427000	Chr05	22249003	14.26
9	9369000	Chr06	17735595	6.534
9	8514000	Chr02	763052	14.046
7	28058000	Chr02	23256460	16.264
9	898000	Chr09	844597	37.367
5	21323000	Chr03	14508848	10.273
4	22353000	Chr04	18399058	5.833
9	1319000	Chr09	1313618	27.578
3	266000	Chr03	268402	26.548
8	15358000	Chr08	15833348	15.749
11	25261000	Chr07	10375205	5.929
9	15012000	Chr10	22845085	8.517
1	31855000	Chr01	32111954	9
5	21090000	Chr01	22561799	33.23
1	30891000	Chr01	30673863	16.464
8	16589000	Chr08	16964550	18.578
1	3662000	Chr01	3391025	7.123
4	22353000	Chr04	22352459	40
1	42070000	Chr01	42143706	19.989
5	23531000	Chr05	13377093	8.138
11	7038000	Chr01	24351017	5.247
9	9369000	Chr06	30049727	6.41
7	26328000	Chr07	26517547	40
5	21090000	Chr06	10132419	6.873
9	19805000	Chr09	19860077	23.689
9	9520000	Chr06	19612237	7.288
11	2430000	Chr11	3090102	15.665
3	266000	Chr03	305683	27.355
12	23615000	Chr12	23969975	23.104
9	7961000	Chr05	13186093	12.056
7	1303000	Chr07	137143	6.719
12	14677000	Chr12	14965291	21.296
2	9598000	Chr02	9900057	30.498
10	19222000	Chr10	19300470	15.443
12	23615000	Chr12	23910681	6.923
6	1799000	Chr06	1782118	22.277
2	4367000	Chr02	4667578	20.203
4	22353000	Chr04	22406095	6.122
6	21718000	Chr06	22009294	18.726
1	32897000	Chr03	5475096	20.168
2	2571000	Chr02	2798512	17.058
8	3514000	Chr08	3934309	7.676
1	14530000	Chr01	14532383	11.609
6	1986000	Chr06	1924178	24.209
12	16258000	Chr12	16363329	14.133
9	19176000	Chr09	20488930	7.754
10	22910000	Chr10	22976325	19.544
8	18784000	Chr08	18830151	18.863
3	18076000	Chr03	11276273	8.821
10	22058000	Chr10	22554642	5.852
1	41822000	Chr01	42017270	18.727
11	26504000	Chr11	26585899	23.367
5	22065000	Chr02	15636171	6.766
9	8961000	Chr09	7970769	23.948
10	6406000	Chr10	8990884	5.112
9	8160000	Chr02	19600475	7.899
10	19947000	Chr10	19975499	19.719
11	0	Chr11	219909	18.504
1	9388000	Chr01	30727182	5.816
12	23513000	Chr12	23908703	14.709
4	33684000	Chr03	11797040	27.935
1	32244000	Chr01	32296970	20.746
1	39352000	Chr01	39046844	19.597
3	22886000	Chr03	23759601	5.154
11	5848000	Chr03	24058247	5.075
10	0	Chr10	1427045	9.123
1	32178000	Chr01	32241062	22.343
2	31652000	Chr02	31793993	14.163
9	6119000	Chr09	6195237	39.942
4	19823000	Chr04	20270198	5.54
9	6587000	Chr09	615575	14.44
1	42250000	Chr01	42295164	14.041
1	36271000	Chr01	36649087	6.992
9	8514000	Chr02	23614827	11.92
1	923000	Chr01	1038185	20.868
6	5244000	Chr06	5274894	29.016
1	33286000	Chr03	28794282	21.625
11	2953000	Chr11	2976258	34.101
9	9369000	Chr06	12734342	8.553
5	6002000	Chr05	6158577	35.646
8	18871000	Chr08	18919702	28.974
3	266000	Chr03	272046	17.872
11	4696000	Chr11	4784918	21.304
6	5005000	Chr03	26169319	12.873
1	32719000	Chr01	32722387	13.922
2	19755000	Chr06	2303909	7.869
11	11918000	Chr11	12010539	5.847
9	4353000	Chr09	3047175	5.522
3	7878000	Chr03	8447978	5.432
11	19892000	Chr03	26544020	5.203
2	9924000	Chr02	9908843	25.436
8	19695000	Chr08	19952750	31.252
11	19603000	Chr11	19617217	29.94
9	9520000	Chr12	1264600	6.982
9	6119000	Chr09	6402888	29.327
4	22012000	Chr01	8215202	5.419
3	22493000	Chr03	270517	5.868
5	6511000	Chr01	7036678	5.586
11	21254000	Chr11	21957839	15.124
7	25329000	Chr12	22735828	6.249
9	9369000	Chr02	9902496	8.114
10	2637000	Chr01	23593804	5.616
6	1986000	Chr06	1987067	38.067
3	26218000	Chr01	37249115	5.932
2	1487000	Chr05	7030466	5.314
12	24110000	Chr06	4576987	14.464
1	33286000	Chr01	33340648	39.531
2	9598000	Chr02	9902524	32.07
9	20374000	Chr04	11893949	5.494
4	22353000	Chr04	34072609	6.687
8	24925000	Chr08	24915274	35.484
11	16210000	Chr11	11192154	11.005
4	3649000	Chr04	4733096	10.729
5	16250000	Chr05	16044348	13.669
9	9520000	Chr06	27271319	5.282
3	27678000	Chr03	27777049	15.796
6	20974000	Chr06	20999207	17.138
7	121000	Chr07	137098	27.723
3	27887000	Chr03	27854168	6.454
11	18360000	Chr05	6708735	7.262
9	9369000	Chr09	9455446	15.956
10	17412000	Chr10	17248975	5.752
9	8619000	Chr05	20164957	10.881
10	19947000	Chr07	26566557	7.35
3	33130000	Chr03	33763776	15.579
5	17438000	Chr04	19591778	16.358
12	3843000	Chr09	11437057	8.237
5	21438000	Chr01	4023591	9.143
6	831000	Chr06	883697	26.306
9	1319000	Chr09	1171855	15.947
3	10124000	Chr03	14438614	10.055
6	7639000	Chr06	7675683	15.548
8	5117000	Chr07	19395280	9.534
5	21939000	Chr08	21919980	8.656
3	368000	Chr03	271307	25.776
6	23504000	Chr06	23675593	21.052
9	9369000	Chr02	4594599	7.727
4	23287000	Chr06	13676507	6.4
6	21282000	Chr06	21676003	36.747
8	3185000	Chr08	3261627	23.886
2	34744000	Chr01	30109453	5.946
6	26850000	Chr06	26514556	19.156
3	14878000	Chr03	14727051	15.164
1	31703000	Chr01	32121302	31.502
6	9370000	Chr06	8254224	8.153
10	18653000	Chr10	18899728	30.629
6	20261000	Chr12	3715692	5.542
11	1929000	Chr01	41260902	40
1	18779000	Chr02	3278284	24.556
6	10697000	Chr12	19268389	18.801
5	7014000	Chr03	22096640	6.637
11	3177000	Chr11	4964821	5.243
2	5065000	Chr04	23415406	10.582
11	25622000	Chr11	26095700	24.783
4	13347000	Chr03	271277	5.275
1	42070000	Chr01	42130541	21.291
1	14253000	Chr01	13911315	20.56
1	8690000	Chr01	8747113	37.819
11	15851000	Chr07	14992011	5.283
8	6725000	Chr08	5944598	25.783
11	7953000	Chr11	8077315	24.572
4	23501000	Chr10	12902533	6.586
9	17256000	Chr09	17189590	5.669
11	19892000	Chr08	23891323	13.05
11	4426000	Chr11	4582786	40
8	3888000	Chr11	7179811	12.965
3	266000	Chr03	270725	18.025
6	27920000	Chr06	27927944	19.151
1	3584000	Chr01	4270550	8.949
2	18809000	Chr02	18910161	22.978
3	266000	Chr03	270765	20.94
4	22610000	Chr01	22741900	5.349
4	3959000	Chr06	31092609	11.594
9	7961000	Chr03	14236973	10.073
9	4353000	Chr09	5142253	22.31
11	1015000	Chr02	33326213	6.308
12	23920000	Chr12	23830053	28.591
4	13625000	Chr08	2500667	5.315
9	10748000	Chr10	22147647	5.566
9	8961000	Chr09	8930712	40
9	10748000	Chr02	20305541	6.142
2	34979000	Chr02	35118905	11.811
7	21155000	Chr08	18128118	5.733
11	25013000	Chr11	25027286	6.018
9	21372000	Chr09	21390853	30.96
1	30155000	Chr01	30165694	11.403
11	9036000	Chr06	1275003	6.407
9	8961000	Chr02	34287872	8.978
9	8726000	Chr12	24159987	10.681
3	0	Chr03	271039	25.156
12	24000000	Chr07	21970059	5.217
5	15897000	Chr10	5698113	5.01
6	10823000	Chr06	11067618	13.204
4	23342000	Chr01	8131823	7.77
3	25166000	Chr03	25349497	16.111
8	24429000	Chr08	25037969	8.971
11	20103000	Chr11	20490858	17.828
5	25965000	Chr05	26258542	21.182
4	19445000	Chr04	19421305	35.533
9	135000	Chr09	3836599	7.572
1	30155000	Chr01	30288548	27.103
4	24215000	Chr12	24027441	5.902
8	19197000	Chr12	13910386	5.323
7	25847000	Chr07	25970540	24.531
10	17466000	Chr10	17738019	33.83
6	5005000	Chr06	5260729	13.192
1	19301000	Chr01	15850659	6.682
10	20006000	Chr10	19982466	11.209
7	16158000	Chr07	16742923	15.241
11	26383000	Chr11	25621186	13.646
10	5317000	Chr10	6945892	19.522
6	23042000	Chr06	21552435	6.707
7	121000	Chr07	137358	14.245
4	23006000	Chr01	28738547	5.618
4	804000	Chr04	1774317	19.53
9	9520000	Chr08	23118467	5.24
4	30565000	Chr04	30861729	14.942
11	27839000	Chr11	27259988	16.682
11	703000	Chr11	1112964	8.34
11	3106000	Chr03	2688950	5.025
6	23889000	Chr02	23486850	8.272
3	266000	Chr03	268476	34.422
11	19603000	Chr02	10856040	5.33
2	15864000	Chr02	15743997	19.164
3	15585000	Chr03	15574522	17.522
11	24715000	Chr11	24762327	29.098
8	3888000	Chr06	15379278	13.173
4	19327000	Chr04	19424482	40
11	10094000	Chr11	9695037	22.666
10	1228000	Chr10	416669	15.454
10	2557000	Chr10	3102369	15.455
10	22910000	Chr10	22876455	15.834
11	19245000	Chr11	19236925	22.131
4	23245000	Chr04	22817128	9.752
3	22493000	Chr03	271439	7.529
11	7502000	Chr11	7337329	29.786
9	8988000	Chr10	11453170	8.558
4	32757000	Chr04	33305258	19.943
11	800000	Chr11	969400	13.144
9	11272000	Chr04	22406105	9.152
9	9520000	Chr03	14775584	7.091
9	9940000	Chr09	9810543	17.208
1	15493000	Chr04	19715137	8.67
7	23190000	Chr07	23781893	22.404
10	13976000	Chr10	13975757	8.459
9	6748000	Chr07	6031764	6.417
9	9369000	Chr01	23535489	15.903
1	22652000	Chr01	22654307	34.478
3	32075000	Chr03	31986211	6.896
1	30973000	Chr01	31360601	31.65
11	22049000	Chr11	22237518	40
9	7961000	Chr09	2361263	8.124
2	3150000	Chr02	24022153	6.287
1	30547000	Chr01	15952989	19.012
9	19805000	Chr09	20027749	27.146
6	3364000	Chr11	17019767	6.538
9	8726000	Chr02	34290573	5.51
1	28398000	Chr04	14739064	5.527
9	20497000	Chr09	20194027	10.663
3	10178000	Chr03	10284919	20.898
2	16555000	Chr02	18109891	19.678
6	5005000	Chr06	5089592	26.348
12	1192000	Chr12	3123495	7.967
4	22185000	Chr09	14653518	5.225
6	1860000	Chr06	1864075	14.548
6	5362000	Chr06	5374120	38.958
3	2721000	Chr03	2702330	25.323
12	17641000	Chr03	19950567	18.717
4	31553000	Chr04	31692740	17.532
11	11666000	Chr11	15609037	6.641
5	16395000	Chr07	2518281	12.348
1	3518000	Chr01	20810693	6.391
12	26555000	Chr12	26672160	24.207
2	15886000	Chr02	15889222	10.681
10	17466000	Chr10	17873610	22.296
8	5265000	Chr04	25176570	5.03
12	10761000	Chr12	9356145	6.441
11	3019000	Chr11	2959051	22.317
3	28271000	Chr03	28322728	21.754
4	804000	Chr04	1763213	17.393
9	898000	Chr09	3732206	13.813
6	20468000	Chr06	20901945	16.263
1	40471000	Chr03	271629	5.301
3	32649000	Chr01	39803350	13.822
4	2358000	Chr12	1049632	5.238
11	2820000	Chr08	14181269	5.465
6	24310000	Chr06	24346244	11.036
3	2097000	Chr03	983461	18.521
4	22610000	Chr04	22897743	22.718
8	6041000	Chr08	7799487	30.922
10	5277000	Chr05	19445203	6.032
7	822000	Chr07	840146	12.32
9	1319000	Chr09	3836602	8.933
6	26269000	Chr03	20063129	5.177
8	18415000	Chr06	1083317	5.275
9	7753000	Chr04	32464306	10.19
8	8028000	Chr08	8473876	26.597
4	804000	Chr04	925277	11.305
8	7862000	Chr08	5991014	9.225
3	29654000	Chr02	18310484	5.467
10	22376000	Chr10	22423275	17.42
5	1803000	Chr05	1764815	14.918
3	28605000	Chr05	19999840	5.905
6	24060000	Chr06	24408974	21.095
3	266000	Chr03	270761	24.575
12	17404000	Chr12	9362721	5.83
2	34393000	Chr02	34520787	28.203
3	22622000	Chr03	269829	7.155
11	26608000	Chr11	26772810	19.683
7	1835000	Chr07	2022238	28.857
1	32897000	Chr01	21443810	18.459
3	26585000	Chr03	26665541	16.434
10	2302000	Chr10	1715390	6.199
12	26356000	Chr06	12195093	4.994
7	702000	Chr07	137663	10.1
1	34745000	Chr01	34858232	32.661
7	16666000	Chr03	15443365	6.886
2	28622000	Chr10	16211564	5.466
12	11779000	Chr12	11324164	19.245
2	16208000	Chr02	16412376	21.71
6	30501000	Chr06	30841603	10.514
7	121000	Chr07	139202	17.217
12	24156000	Chr12	24562761	21.375
6	6783000	Chr06	6915106	27.889
3	30334000	Chr02	23093985	5.68
9	7961000	Chr10	13186770	6.08
5	22199000	Chr05	28048642	5.46
3	24681000	Chr03	24873575	35.881
2	8015000	Chr02	8501173	22.125
