chrX	startX	stopX	chrY	startY	stopY	color
19	58000000	58500000	Chr21	136000000	136500000	2.088691
3	98500000	99000000	Chr03	133000000	133500000	2.157802
21	34500000	35000000	Chr21	34500000	35000000	3.648129
17	75000000	75500000	Chr17	88500000	89000000	0.886451
9	23000000	23500000	Chr11	221000000	221500000	1.017343
17	82500000	83000000	Chr21	72500000	73000000	0.751659
17	91000000	91500000	Chr18	177000000	177500000	2.012618
7	5500000	6000000	Chr07	54500000	55000000	0.686172
3	21000000	21500000	Chr18	52000000	52500000	0.63645
15	170500000	171000000	Chr15	176500000	177000000	1.073993
7	17500000	18000000	Chr15	155500000	156000000	1.233972
5	80000000	80500000	Chr16	170500000	171000000	0.74999
19	119000000	119500000	Chr20	117000000	117500000	0.674477
1	58500000	59000000	Chr19	45000000	45500000	0.742398
15	45500000	46000000	Chr15	45500000	46000000	3.548226
21	89500000	90000000	Chr21	107500000	108000000	0.734158
17	119000000	119500000	Chr18	114500000	115000000	0.826542
16	131500000	132000000	Chr16	133500000	134000000	1.561052
19	84500000	85000000	Chr21	98000000	98500000	0.508335
18	170000000	170500000	Chr21	119500000	120000000	0.873153
2	90000000	90500000	Chr13	45000000	45500000	0.617688
19	124000000	124500000	Chr19	126000000	126500000	0.988966
17	157000000	157500000	Chr17	157500000	158000000	0.87857
16	31500000	32000000	Chr16	32000000	32500000	1.514608
17	5500000	6000000	Chr17	21000000	21500000	0.749941
18	164500000	165000000	Chr18	171500000	172000000	0.847269
1	8500000	9000000	Chr01	9000000	9500000	0.932575
11	5500000	6000000	Chr11	102000000	102500000	0.980591
5	70000000	70500000	Chr08	32000000	32500000	0.912404
4	45000000	45500000	Chr07	4000000	4500000	1.74924
16	170000000	170500000	Chr19	131500000	132000000	0.721649
18	124500000	125000000	Chr18	124500000	125000000	1.089476
16	17000000	17500000	Chr19	130000000	130500000	0.498992
3	116500000	117000000	Chr18	32500000	33000000	0.769028
11	67500000	68000000	Chr11	68000000	68500000	0.941186
4	85000000	85500000	Chr14	26500000	27000000	0.928165
3	50500000	51000000	Chr18	72000000	72500000	1.673105
5	54500000	55000000	Chr05	66500000	67000000	0.574471
16	12000000	12500000	Chr18	176500000	177000000	1.48854
5	92000000	92500000	Chr20	3500000	4000000	0.765746
3	82500000	83000000	Chr03	103000000	103500000	1.027127
2	20500000	21000000	Chr24	77000000	77500000	1.621881
1	7000000	7500000	Chr21	89000000	89500000	0.80962
11	151500000	152000000	Chr11	151500000	152000000	3.162392
11	57500000	58000000	Chr16	87000000	87500000	0.51956
11	214000000	214500000	Chr16	60500000	61000000	0.880704
17	113500000	114000000	Chr17	118000000	118500000	0.693699
17	137000000	137500000	Chr17	138500000	139000000	0.539014
2	80500000	81000000	Chr02	107500000	108000000	0.515783
1	21000000	21500000	Chr01	26000000	26500000	0.746418
15	71000000	71500000	Chr15	71000000	71500000	1.884585
15	105000000	105500000	Chr15	171500000	172000000	1.104211
3	27500000	28000000	Chr03	54500000	55000000	1.019606
15	145000000	145500000	Chr15	175500000	176000000	0.570634
20	134500000	135000000	Chr20	134500000	135000000	0.703822
18	20500000	21000000	Chr24	5500000	6000000	1.149867
1	85000000	85500000	Chr21	51500000	52000000	0.858146
6	35000000	35500000	Chr06	50000000	50500000	0.648482
1	37000000	37500000	Chr08	80000000	80500000	2.391946
2	43000000	43500000	Chr15	174500000	175000000	1.229038
11	34500000	35000000	Chr19	155500000	156000000	0.684927
3	115000000	115500000	Chr03	116500000	117000000	0.899817
11	156500000	157000000	Chr11	178000000	178500000	1.707481
4	36500000	37000000	Chr04	39500000	40000000	0.637836
18	100000000	100500000	Chr18	105500000	106000000	0.700957
16	172500000	173000000	Chr16	191500000	192000000	0.643929
15	74000000	74500000	Chr18	112500000	113000000	0.751067
15	5000000	5500000	Chr15	6500000	7000000	1.766065
16	93500000	94000000	Chr16	147500000	148000000	0.772717
16	137500000	138000000	Chr16	137500000	138000000	1.933424
16	137500000	138000000	Chr16	144500000	145000000	0.760408
4	29500000	30000000	Chr04	29500000	30000000	0.766073
24	103000000	103500000	Chr24	112500000	113000000	1.532532
21	59500000	60000000	Chr21	63000000	63500000	0.723801
15	173000000	173500000	Chr20	79000000	79500000	0.910436
18	14500000	15000000	Chr18	49500000	50000000	0.749809
16	50500000	51000000	Chr17	147500000	148000000	0.990909
2	79500000	80000000	Chr18	12500000	13000000	0.760715
7	51500000	52000000	Chr21	40000000	40500000	0.611068
4	77000000	77500000	Chr06	52000000	52500000	0.696163
16	182500000	183000000	Chr16	183000000	183500000	3.851158
16	66000000	66500000	Chr16	68500000	69000000	1.494875
24	83000000	83500000	Chr24	83500000	84000000	2.469687
16	42000000	42500000	Chr19	39000000	39500000	1.185803
2	54500000	55000000	Chr11	49000000	49500000	0.334266
6	33000000	33500000	Chr06	69000000	69500000	0.744176
2	47000000	47500000	Chr24	66500000	67000000	1.356018
24	71500000	72000000	Chr24	113500000	114000000	1.401577
17	24500000	25000000	Chr18	58000000	58500000	0.554908
11	150500000	151000000	Chr18	24500000	25000000	1.538131
3	79000000	79500000	Chr17	118000000	118500000	0.586518
16	157500000	158000000	Chr19	116500000	117000000	0.867165
19	100500000	101000000	Chr19	162000000	162500000	0.548755
17	135000000	135500000	Chr17	177000000	177500000	0.771429
15	232000000	232500000	Chr22	6000000	6500000	0.936194
1	119000000	119500000	Chr09	59500000	60000000	1.11229
6	82000000	82500000	Chr06	93000000	93500000	0.912412
17	25500000	26000000	Chr18	105000000	105500000	1.37211
20	29000000	29500000	Chr20	30500000	31000000	1.132685
7	25500000	26000000	Chr07	35000000	35500000	5.574197
1	111000000	111500000	Chr01	118500000	119000000	1.007647
20	16500000	17000000	Chr20	43500000	44000000	0.810009
20	47500000	48000000	Chr20	93000000	93500000	0.847596
15	41000000	41500000	Chr16	105500000	106000000	0.403055
19	44000000	44500000	Chr19	58000000	58500000	1.533962
21	4000000	4500000	Chr21	13500000	14000000	1.497894
2	90500000	91000000	Chr02	93500000	94000000	0.806134
16	44000000	44500000	Chr16	171000000	171500000	0.658047
1	43000000	43500000	Chr15	211000000	211500000	1.143703
7	89500000	90000000	Chr12	48500000	49000000	3.690715
19	87500000	88000000	Chr19	98000000	98500000	0.907288
17	75500000	76000000	Chr17	94000000	94500000	0.752334
21	133500000	134000000	Chr21	139500000	140000000	0.936452
18	500000	1000000	Chr18	500000	1000000	4.485911
19	42500000	43000000	Chr19	75500000	76000000	0.915719
17	42000000	42500000	Chr17	54500000	55000000	0.780356
4	93500000	94000000	Chr04	93500000	94000000	1.329111
22	22500000	23000000	Chr22	22500000	23000000	1.458592
20	146500000	147000000	Chr20	149000000	149500000	1.320977
12	46000000	46500000	Chr12	52000000	52500000	3.118902
11	216500000	217000000	Chr19	0	500000	0.906982
5	73000000	73500000	Chr18	137500000	138000000	1.292523
22	92000000	92500000	Chr22	119500000	120000000	1.301295
16	178500000	179000000	Chr16	178500000	179000000	1.67513
16	63500000	64000000	Chr16	66000000	66500000	1.300858
15	194500000	195000000	Chr20	154500000	155000000	0.656165
11	92500000	93000000	Chr11	191500000	192000000	0.469573
18	121000000	121500000	Chr18	126500000	127000000	0.698454
4	24000000	24500000	Chr21	104500000	105000000	0.860377
3	84000000	84500000	Chr03	84000000	84500000	2.139744
2	23000000	23500000	Chr17	110500000	111000000	1.146535
1	59000000	59500000	Chr01	59000000	59500000	0.668228
21	49500000	50000000	Chr24	93500000	94000000	0.949863
6	76000000	76500000	Chr11	158500000	159000000	0.843582
15	231000000	231500000	Chr15	232000000	232500000	1.279052
22	78000000	78500000	Chr22	89000000	89500000	1.506006
5	84500000	85000000	Chr05	85500000	86000000	0.463112
15	200000000	200500000	Chr15	218500000	219000000	1.063521
11	197500000	198000000	Chr22	87000000	87500000	0.843456
17	61500000	62000000	Chr20	62000000	62500000	0.333751
16	108000000	108500000	Chr16	108500000	109000000	1.106284
8	56500000	57000000	Chr24	11000000	11500000	0.63883
6	37000000	37500000	Chr21	71500000	72000000	0.98158
22	11500000	12000000	Chr22	29000000	29500000	0.990326
15	154000000	154500000	Chr15	154500000	155000000	0.920182
4	93500000	94000000	Chr06	27500000	28000000	1.22138
9	8500000	9000000	Chr09	8500000	9000000	3.498866
9	35500000	36000000	Chr09	61500000	62000000	0.660746
17	118000000	118500000	Chr24	80500000	81000000	0.828818
3	16000000	16500000	Chr03	39500000	40000000	0.945565
16	105000000	105500000	Chr17	73500000	74000000	0.742325
16	139000000	139500000	Chr16	169000000	169500000	0.55766
18	90000000	90500000	Chr18	92500000	93000000	0.823735
17	76500000	77000000	Chr17	87500000	88000000	0.842856
19	103000000	103500000	Chr24	72000000	72500000	0.898269
3	44500000	45000000	Chr17	90000000	90500000	0.582341
10	500000	1000000	Chr10	34500000	35000000	4.236072
1	58500000	59000000	Chr11	182000000	182500000	1.043775
3	125000000	125500000	Chr16	169000000	169500000	1.788406
9	8000000	8500000	Chr09	10500000	11000000	0.906604
12	1000000	1500000	Chr12	45000000	45500000	1.445505
17	25000000	25500000	Chr20	90500000	91000000	1.07457
3	10000000	10500000	Chr03	20000000	20500000	0.671275
11	78500000	79000000	Chr14	28500000	29000000	0.694518
15	9000000	9500000	Chr15	9500000	10000000	1.128623
5	20500000	21000000	Chr08	42000000	42500000	2.161512
16	63500000	64000000	Chr16	144500000	145000000	0.734427
11	218500000	219000000	Chr17	136000000	136500000	0.74837
15	79500000	80000000	Chr22	112500000	113000000	1.005133
9	49000000	49500000	Chr16	79000000	79500000	0.50181
19	122500000	123000000	Chr21	14500000	15000000	0.613831
2	108000000	108500000	Chr02	117000000	117500000	0.882727
11	226000000	226500000	Chr11	231000000	231500000	1.415547
20	39500000	40000000	Chr20	40500000	41000000	0.538882
13	27500000	28000000	Chr17	145500000	146000000	0.652272
9	69000000	69500000	Chr15	242500000	243000000	2.52195
2	121500000	122000000	Chr22	130500000	131000000	3.069431
6	46000000	46500000	Chr06	46500000	47000000	1.895214
6	46000000	46500000	Chr06	54000000	54500000	0.926297
5	50000000	50500000	Chr18	146000000	146500000	0.877706
5	21500000	22000000	Chr05	69500000	70000000	1.707367
10	16000000	16500000	Chr12	15500000	16000000	1.642364
16	120500000	121000000	Chr16	139500000	140000000	0.995156
17	71500000	72000000	Chr17	71500000	72000000	1.87513
20	83000000	83500000	Chr20	95500000	96000000	0.686364
19	115000000	115500000	Chr24	99500000	100000000	1.036904
11	118000000	118500000	Chr16	112000000	112500000	0.692896
1	126500000	127000000	Chr01	128500000	129000000	3.161861
19	33500000	34000000	Chr22	95000000	95500000	1.595933
2	32000000	32500000	Chr02	106000000	106500000	1.462952
3	59000000	59500000	Chr03	95500000	96000000	1.066665
16	94000000	94500000	Chr20	21500000	22000000	0.658057
11	195000000	195500000	Chr16	174000000	174500000	0.718996
3	61500000	62000000	Chr17	141000000	141500000	0.717919
11	207000000	207500000	Chr17	171500000	172000000	0.769278
3	70500000	71000000	Chr03	76000000	76500000	0.722969
18	167500000	168000000	Chr18	171000000	171500000	1.859454
1	49500000	50000000	Chr01	78500000	79000000	1.467538
24	141500000	142000000	Chr24	147000000	147500000	0.779568
15	500000	1000000	Chr15	2000000	2500000	1.161671
1	102500000	103000000	Chr01	104000000	104500000	1.789995
21	65500000	66000000	Chr21	94500000	95000000	0.686528
24	23500000	24000000	Chr24	24000000	24500000	1.446829
15	20000000	20500000	Chr15	50000000	50500000	0.717835
1	113500000	114000000	Chr16	0	500000	1.368691
15	127000000	127500000	Chr24	95000000	95500000	0.461642
22	127500000	128000000	Chr22	136000000	136500000	1.617116
21	63000000	63500000	Chr21	64500000	65000000	0.700773
2	40000000	40500000	Chr21	32000000	32500000	0.428686
17	61500000	62000000	Chr17	147500000	148000000	0.775516
22	85000000	85500000	Chr22	88500000	89000000	0.745124
20	27000000	27500000	Chr20	33000000	33500000	0.543738
16	37000000	37500000	Chr16	58000000	58500000	1.119743
1	78000000	78500000	Chr01	111500000	112000000	1.399593
1	120500000	121000000	Chr20	32500000	33000000	1.743094
6	35000000	35500000	Chr16	89500000	90000000	1.187836
20	95500000	96000000	Chr21	54500000	55000000	0.552746
11	7500000	8000000	Chr11	178500000	179000000	1.288821
2	106500000	107000000	Chr07	15000000	15500000	1.673573
6	62000000	62500000	Chr24	69500000	70000000	0.864819
11	47500000	48000000	Chr19	500000	1000000	1.787526
9	38500000	39000000	Chr17	38500000	39000000	0.652496
17	82000000	82500000	Chr17	99000000	99500000	0.445991
15	51500000	52000000	Chr15	67000000	67500000	0.762734
19	20500000	21000000	Chr19	34500000	35000000	0.80427
15	229500000	230000000	Chr15	230000000	230500000	4.003024
15	67500000	68000000	Chr18	78500000	79000000	0.544688
16	182500000	183000000	Chr16	194500000	195000000	0.944788
1	8500000	9000000	Chr13	41500000	42000000	1.032945
3	59000000	59500000	Chr03	84500000	85000000	0.832985
15	180000000	180500000	Chr20	117000000	117500000	0.625505
21	24000000	24500000	Chr21	53500000	54000000	0.812504
15	61000000	61500000	Chr15	62000000	62500000	1.421948
2	13500000	14000000	Chr17	172000000	172500000	1.539925
22	9500000	10000000	Chr22	9500000	10000000	0.983486
10	24000000	24500000	Chr24	121500000	122000000	0.755678
20	7000000	7500000	Chr20	8000000	8500000	1.750689
4	81000000	81500000	Chr19	104000000	104500000	0.723523
18	84500000	85000000	Chr18	84500000	85000000	0.645097
20	90000000	90500000	Chr20	90500000	91000000	2.385337
6	55500000	56000000	Chr10	22500000	23000000	2.266984
16	103000000	103500000	Chr16	152500000	153000000	0.662243
8	46500000	47000000	Chr08	47500000	48000000	2.534048
14	23500000	24000000	Chr14	32500000	33000000	1.633031
16	197000000	197500000	Chr18	84000000	84500000	0.782298
7	7500000	8000000	Chr18	165000000	165500000	0.62819
2	131500000	132000000	Chr02	132000000	132500000	1.453382
22	11500000	12000000	Chr22	13000000	13500000	0.683135
3	20000000	20500000	Chr03	20000000	20500000	3.023919
18	112500000	113000000	Chr19	93500000	94000000	0.83167
22	31000000	31500000	Chr22	103500000	104000000	1.238076
1	95000000	95500000	Chr01	113500000	114000000	1.654356
4	44000000	44500000	Chr17	168500000	169000000	0.755041
15	166000000	166500000	Chr15	178000000	178500000	0.744796
10	31000000	31500000	Chr10	31000000	31500000	1.086964
2	115500000	116000000	Chr21	43500000	44000000	1.360479
14	30000000	30500000	Chr19	67000000	67500000	0.953868
12	29500000	30000000	Chr16	37500000	38000000	1.668851
6	36500000	37000000	Chr22	120000000	120500000	0.513605
3	19000000	19500000	Chr21	38000000	38500000	0.738072
14	37000000	37500000	Chr21	21000000	21500000	1.127703
15	117000000	117500000	Chr18	102000000	102500000	0.754229
19	160000000	160500000	Chr19	161000000	161500000	0.98982
5	32000000	32500000	Chr18	15500000	16000000	0.551426
11	96500000	97000000	Chr11	107000000	107500000	1.638933
4	43500000	44000000	Chr18	66000000	66500000	0.815177
18	132500000	133000000	Chr18	165500000	166000000	1.839117
1	64500000	65000000	Chr12	47500000	48000000	0.803245
11	213000000	213500000	Chr11	215000000	215500000	0.702298
15	19500000	20000000	Chr17	141000000	141500000	0.484086
24	91000000	91500000	Chr24	137500000	138000000	3.60966
5	95500000	96000000	Chr21	31500000	32000000	0.981255
4	26000000	26500000	Chr04	26500000	27000000	2.2567
5	70000000	70500000	Chr05	70000000	70500000	0.864989
6	67500000	68000000	Chr06	69500000	70000000	0.92414
1	83000000	83500000	Chr01	88500000	89000000	2.051324
16	39500000	40000000	Chr21	85000000	85500000	0.516656
2	118000000	118500000	Chr16	3000000	3500000	1.521726
12	48000000	48500000	Chr15	44000000	44500000	0.984444
9	61500000	62000000	Chr09	72000000	72500000	0.995051
3	55000000	55500000	Chr03	79500000	80000000	1.043021
2	93000000	93500000	Chr02	108000000	108500000	0.907162
17	55500000	56000000	Chr21	63000000	63500000	1.096923
11	147000000	147500000	Chr21	59500000	60000000	1.221111
18	10000000	10500000	Chr19	98500000	99000000	1.018866
22	119500000	120000000	Chr22	122500000	123000000	1.594169
15	11000000	11500000	Chr24	72500000	73000000	0.494725
1	128000000	128500000	Chr04	90500000	91000000	0.912305
11	177000000	177500000	Chr11	177000000	177500000	0.775591
16	140000000	140500000	Chr16	140500000	141000000	0.560202
11	108000000	108500000	Chr11	120000000	120500000	0.699477
22	7000000	7500000	Chr22	18000000	18500000	0.752538
19	69000000	69500000	Chr19	69500000	70000000	2.000533
18	84000000	84500000	Chr18	174000000	174500000	0.760365
8	55500000	56000000	Chr08	56000000	56500000	1.256201
5	37000000	37500000	Chr15	57500000	58000000	0.745636
15	119000000	119500000	Chr15	125500000	126000000	0.742534
5	48500000	49000000	Chr18	46000000	46500000	0.434986
2	106500000	107000000	Chr20	15000000	15500000	0.467745
20	15500000	16000000	Chr22	8500000	9000000	0.89764
1	117000000	117500000	Chr11	35000000	35500000	1.208083
6	79500000	80000000	Chr13	9500000	10000000	1.886777
11	78500000	79000000	Chr15	155000000	155500000	0.590404
15	214500000	215000000	Chr21	76500000	77000000	0.947063
17	26500000	27000000	Chr20	145500000	146000000	0.864639
17	143000000	143500000	Chr19	105500000	106000000	0.666176
13	42500000	43000000	Chr15	117500000	118000000	1.13869
16	60500000	61000000	Chr16	62000000	62500000	0.735048
1	63500000	64000000	Chr16	107000000	107500000	0.704104
21	77000000	77500000	Chr21	84000000	84500000	0.61689
18	165500000	166000000	Chr18	165500000	166000000	2.113508
11	218000000	218500000	Chr12	9000000	9500000	0.947328
15	162000000	162500000	Chr15	186500000	187000000	0.687114
6	101500000	102000000	Chr17	161000000	161500000	0.842655
4	39000000	39500000	Chr04	52000000	52500000	0.697537
17	6000000	6500000	Chr17	93500000	94000000	1.176798
19	82000000	82500000	Chr19	83000000	83500000	1.191025
2	70000000	70500000	Chr20	120000000	120500000	1.337542
2	51000000	51500000	Chr15	13500000	14000000	0.801091
1	16000000	16500000	Chr16	151000000	151500000	0.848647
14	41000000	41500000	Chr20	139000000	139500000	1.272227
7	60000000	60500000	Chr07	61500000	62000000	1.024811
9	33500000	34000000	Chr09	34000000	34500000	0.731136
15	205500000	206000000	Chr15	210500000	211000000	0.671189
15	14500000	15000000	Chr15	84500000	85000000	0.56489
